balls,strikes,outs,is_first_base,is_second_base,is_third_base,total_runs,count,average_runs,0 runs,1 runs,2 runs,3 runs,4 runs,5 runs,6 runs,7 runs,8 runs,9 runs,10 runs,11 runs,12 runs,13 runs
4,0,1,False,False,True,2226.0,1841,1.209125475285171,644,685,223,159,74,32,13,6,3,2,0,0,0,0
4,0,1,False,True,False,4021.0,4168,0.9647312859884837,2394,657,446,400,159,64,30,13,2,1,2,0,0,0
4,0,1,False,True,True,2266.0,1385,1.636101083032491,453,345,213,151,125,61,26,8,2,1,0,0,0,0
4,0,1,True,False,False,4021.0,4168,0.9647312859884837,2394,657,446,400,159,64,30,13,2,1,2,0,0,0
4,0,1,True,False,True,2266.0,1385,1.636101083032491,453,345,213,151,125,61,26,8,2,1,0,0,0,0
4,0,1,True,True,False,2266.0,1385,1.636101083032491,453,345,213,151,125,61,26,8,2,1,0,0,0,0
4,0,1,True,True,True,2266.0,1385,1.636101083032491,453,345,213,151,125,61,26,8,2,1,0,0,0,0
4,0,2,False,False,False,2932.0,12123,0.24185432648684319,10509,721,592,212,63,19,5,2,0,0,0,0,0,0
4,0,2,False,False,True,1401.0,2586,0.5417633410672854,1844,384,162,131,41,14,6,3,0,1,0,0,0,0
4,0,2,False,True,False,2448.0,5034,0.4862932061978546,3808,557,294,252,89,25,3,3,1,1,1,0,0,0
4,0,2,False,True,True,1496.0,1858,0.8051668460710442,1228,193,204,93,102,27,7,2,1,1,0,0,0,0
4,0,2,True,False,False,2448.0,5034,0.4862932061978546,3808,557,294,252,89,25,3,3,1,1,1,0,0,0
4,0,2,True,False,True,1496.0,1858,0.8051668460710442,1228,193,204,93,102,27,7,2,1,1,0,0,0,0
4,0,2,True,True,False,1496.0,1858,0.8051668460710442,1228,193,204,93,102,27,7,2,1,1,0,0,0,0
4,0,2,True,True,True,1496.0,1858,0.8051668460710442,1228,193,204,93,102,27,7,2,1,1,0,0,0,0
4,0,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,3,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,3,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,3,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,3,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,3,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,3,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,3,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,False,False,False,9018.0,9846,0.9159049360146252,5662,1641,1314,652,305,159,57,31,14,7,1,2,1,0
4,1,0,False,False,True,1513.0,819,1.8473748473748475,118,313,155,125,58,28,14,6,1,1,0,0,0,0
4,1,0,False,True,False,3557.0,2369,1.5014774166314901,918,503,358,288,152,85,35,17,7,5,0,1,0,0
4,1,0,False,True,True,1492.0,651,2.291858678955453,110,150,142,87,77,49,19,9,5,3,0,0,0,0
4,1,0,True,False,False,3557.0,2369,1.5014774166314901,918,503,358,288,152,85,35,17,7,5,0,1,0,0
4,1,0,True,False,True,1492.0,651,2.291858678955453,110,150,142,87,77,49,19,9,5,3,0,0,0,0
4,1,0,True,True,False,1492.0,651,2.291858678955453,110,150,142,87,77,49,19,9,5,3,0,0,0,0
4,1,0,True,True,True,1492.0,651,2.291858678955453,110,150,142,87,77,49,19,9,5,3,0,0,0,0
4,1,1,False,False,False,6554.0,11981,0.5470328019363992,8662,1394,1116,504,192,65,28,11,5,2,2,0,0,0
4,1,1,False,False,True,2226.0,1841,1.209125475285171,644,685,223,159,74,32,13,6,3,2,0,0,0,0
4,1,1,False,True,False,4021.0,4168,0.9647312859884837,2394,657,446,400,159,64,30,13,2,1,2,0,0,0
4,1,1,False,True,True,2266.0,1385,1.636101083032491,453,345,213,151,125,61,26,8,2,1,0,0,0,0
4,1,1,True,False,False,4021.0,4168,0.9647312859884837,2394,657,446,400,159,64,30,13,2,1,2,0,0,0
4,1,1,True,False,True,2266.0,1385,1.636101083032491,453,345,213,151,125,61,26,8,2,1,0,0,0,0
4,1,1,True,True,False,2266.0,1385,1.636101083032491,453,345,213,151,125,61,26,8,2,1,0,0,0,0
4,1,1,True,True,True,2266.0,1385,1.636101083032491,453,345,213,151,125,61,26,8,2,1,0,0,0,0
4,1,2,False,False,False,2932.0,12123,0.24185432648684319,10509,721,592,212,63,19,5,2,0,0,0,0,0,0
4,1,2,False,False,True,1401.0,2586,0.5417633410672854,1844,384,162,131,41,14,6,3,0,1,0,0,0,0
4,1,2,False,True,False,2448.0,5034,0.4862932061978546,3808,557,294,252,89,25,3,3,1,1,1,0,0,0
4,1,2,False,True,True,1496.0,1858,0.8051668460710442,1228,193,204,93,102,27,7,2,1,1,0,0,0,0
4,1,2,True,False,False,2448.0,5034,0.4862932061978546,3808,557,294,252,89,25,3,3,1,1,1,0,0,0
4,1,2,True,False,True,1496.0,1858,0.8051668460710442,1228,193,204,93,102,27,7,2,1,1,0,0,0,0
4,1,2,True,True,False,1496.0,1858,0.8051668460710442,1228,193,204,93,102,27,7,2,1,1,0,0,0,0
4,1,2,True,True,True,1496.0,1858,0.8051668460710442,1228,193,204,93,102,27,7,2,1,1,0,0,0,0
4,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,3,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,False,False,False,9018.0,9846,0.9159049360146252,5662,1641,1314,652,305,159,57,31,14,7,1,2,1,0
4,2,0,False,False,True,1513.0,819,1.8473748473748475,118,313,155,125,58,28,14,6,1,1,0,0,0,0
4,2,0,False,True,False,3557.0,2369,1.5014774166314901,918,503,358,288,152,85,35,17,7,5,0,1,0,0
4,2,0,False,True,True,1492.0,651,2.291858678955453,110,150,142,87,77,49,19,9,5,3,0,0,0,0
4,2,0,True,False,False,3557.0,2369,1.5014774166314901,918,503,358,288,152,85,35,17,7,5,0,1,0,0
4,2,0,True,False,True,1492.0,651,2.291858678955453,110,150,142,87,77,49,19,9,5,3,0,0,0,0
4,2,0,True,True,False,1492.0,651,2.291858678955453,110,150,142,87,77,49,19,9,5,3,0,0,0,0
4,2,0,True,True,True,1492.0,651,2.291858678955453,110,150,142,87,77,49,19,9,5,3,0,0,0,0
4,2,1,False,False,False,6554.0,11981,0.5470328019363992,8662,1394,1116,504,192,65,28,11,5,2,2,0,0,0
4,2,1,False,False,True,2226.0,1841,1.209125475285171,644,685,223,159,74,32,13,6,3,2,0,0,0,0
4,2,1,False,True,False,4021.0,4168,0.9647312859884837,2394,657,446,400,159,64,30,13,2,1,2,0,0,0
4,2,1,False,True,True,2266.0,1385,1.636101083032491,453,345,213,151,125,61,26,8,2,1,0,0,0,0
4,2,1,True,False,False,4021.0,4168,0.9647312859884837,2394,657,446,400,159,64,30,13,2,1,2,0,0,0
4,2,1,True,False,True,2266.0,1385,1.636101083032491,453,345,213,151,125,61,26,8,2,1,0,0,0,0
4,2,1,True,True,False,2266.0,1385,1.636101083032491,453,345,213,151,125,61,26,8,2,1,0,0,0,0
4,2,1,True,True,True,2266.0,1385,1.636101083032491,453,345,213,151,125,61,26,8,2,1,0,0,0,0
4,2,2,False,False,False,2932.0,12123,0.24185432648684319,10509,721,592,212,63,19,5,2,0,0,0,0,0,0
4,2,2,False,False,True,1401.0,2586,0.5417633410672854,1844,384,162,131,41,14,6,3,0,1,0,0,0,0
4,2,2,False,True,False,2448.0,5034,0.4862932061978546,3808,557,294,252,89,25,3,3,1,1,1,0,0,0
4,2,2,False,True,True,1496.0,1858,0.8051668460710442,1228,193,204,93,102,27,7,2,1,1,0,0,0,0
4,2,2,True,False,False,2448.0,5034,0.4862932061978546,3808,557,294,252,89,25,3,3,1,1,1,0,0,0
4,2,2,True,False,True,1496.0,1858,0.8051668460710442,1228,193,204,93,102,27,7,2,1,1,0,0,0,0
4,2,2,True,True,False,1496.0,1858,0.8051668460710442,1228,193,204,93,102,27,7,2,1,1,0,0,0,0
4,2,2,True,True,True,1496.0,1858,0.8051668460710442,1228,193,204,93,102,27,7,2,1,1,0,0,0,0
4,2,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,3,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,3,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,3,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,3,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,3,True,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,3,True,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,3,True,True,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0,False,False,False,,,,,,,,,,,,,,,,,
4,3,0,False,False,True,,,,,,,,,,,,,,,,,
4,3,0,False,True,False,,,,,,,,,,,,,,,,,
4,3,0,False,True,True,,,,,,,,,,,,,,,,,
4,3,0,True,False,False,,,,,,,,,,,,,,,,,
4,3,0,True,False,True,,,,,,,,,,,,,,,,,
4,3,0,True,True,False,,,,,,,,,,,,,,,,,
4,3,0,True,True,True,,,,,,,,,,,,,,,,,
4,3,1,False,False,False,,,,,,,,,,,,,,,,,
4,3,1,False,False,True,,,,,,,,,,,,,,,,,
4,3,1,False,True,False,,,,,,,,,,,,,,,,,
4,3,1,False,True,True,,,,,,,,,,,,,,,,,
4,3,1,True,False,False,,,,,,,,,,,,,,,,,
4,3,1,True,False,True,,,,,,,,,,,,,,,,,
4,3,1,True,True,False,,,,,,,,,,,,,,,,,
4,3,1,True,True,True,,,,,,,,,,,,,,,,,
4,3,2,False,False,False,,,,,,,,,,,,,,,,,
4,3,2,False,False,True,,,,,,,,,,,,,,,,,
4,3,2,False,True,False,,,,,,,,,,,,,,,,,
4,3,2,False,True,True,,,,,,,,,,,,,,,,,
4,3,2,True,False,False,,,,,,,,,,,,,,,,,
4,3,2,True,False,True,,,,,,,,,,,,,,,,,
4,3,2,True,True,False,,,,,,,,,,,,,,,,,
4,3,2,True,True,True,,,,,,,,,,,,,,,,,
4,3,3,False,False,False,,,,,,,,,,,,,,,,,
4,3,3,False,False,True,,,,,,,,,,,,,,,,,
4,3,3,False,True,False,,,,,,,,,,,,,,,,,
4,3,3,False,True,True,,,,,,,,,,,,,,,,,
4,3,3,True,False,False,,,,,,,,,,,,,,,,,
4,3,3,True,False,True,,,,,,,,,,,,,,,,,
4,3,3,True,True,False,,,,,,,,,,,,,,,,,
4,3,3,True,True,True,,,,,,,,,,,,,,,,,
